permalink,name,entity_type,category_code,raised_amount_usd,funded_at,funding_round_type,status,country_code,state_code,region,city
/company/cns-response,CNS Response,Company,biotech,595000,3/12/2013,venture,unknown,USA,CA,Los Angeles,aliso viejo
/company/cns-response,CNS Response,Company,biotech,72500,6/14/2013,angel,unknown,USA,CA,Los Angeles,aliso viejo
/company/cns-response,CNS Response,Company,biotech,135846,12/14/2012,angel,unknown,USA,CA,Los Angeles,aliso viejo
/company/co-exprise,Co-eXprise,Company,software,2000000,2/1/2010,venture,unknown,USA,PA,Pittsburg,wexford
/company/co2nexus,CO2Nexus,Company,NULL,90000,12/30/2009,angel,unknown,USA,CA,Los Angeles,hermosa beach
/company/coachup-inc,CoachUp,Company,web,2700000,11/14/2012,series-a,unknown,USA,MA,Boston,boston
/company/coade,COADE,Company,software,42000000,8/6/2007,venture,acquired,USA,TX,Houston,houston
/company/coadna-photonics,CoAdna Photonics,Company,hardware,2630000,2/14/2007,series-b,unknown,USA,CA,SF Bay,sunnyvale
/company/coalfire-system,Coalfire,Company,security,5000000,2/9/2011,series-a,unknown,USA,CO,Denver,louisville
/company/coalfire-system,Coalfire,Company,security,3600000,2/5/2013,series-b,unknown,USA,CO,Denver,louisville
/company/coalogix,CoaLogix,Company,cleantech,1850000,5/13/2008,series-b,unknown,USA,NC,Charlotte,charlotte
/company/coalogix,CoaLogix,Company,cleantech,11500000,4/14/2009,venture,unknown,USA,NC,Charlotte,charlotte
/company/coaltek,CoalTek,Company,cleantech,33000000,2/26/2007,series-c+,unknown,USA,GA,Atlanta,tucker
/company/coapt-systems,Coapt Systems,Company,biotech,22600000,3/29/2007,series-c+,unknown,USA,CA,SF Bay,palo alto
/company/coapt-systems,Coapt Systems,Company,biotech,3720000,12/29/2009,other,unknown,USA,CA,SF Bay,palo alto
/company/coaxis,Coaxis,Company,software,10000000,2/2/2010,venture,unknown,USA,OR,Portland,portland
/company/coaxis,Coaxis,Company,software,76000000,7/25/2012,venture,unknown,USA,OR,Portland,portland
/company/cobalt-technologies,Cobalt Technologies,Company,cleantech,25000000,10/20/2008,series-c+,unknown,USA,CA,SF Bay,mountain view
/company/cobalt-technologies,Cobalt Technologies,Company,cleantech,20000000,5/2/2011,series-c+,unknown,USA,CA,SF Bay,mountain view
/company/cobrain,Cobrain,Company,education,300000,4/24/2013,angel,unknown,USA,MD,Washington DC,chevy chase
/company/cocc,COCC,Company,network_hosting,500000,6/4/2012,venture,unknown,USA,CT,Avon,avon
/company/cocc,COCC,Company,network_hosting,2230000,5/31/2013,private-equity,unknown,USA,CT,Avon,avon
/company/cocodot,Cocodot,Company,web,2000000,5/21/2010,venture,closed,USA,CA,Los Angeles,los angeles
/company/cocrystal-discovery,Cocrystal Discovery,Company,NULL,7500000,9/15/2011,venture,unknown,USA,WA,Seattle,bothell
/company/coda-automotive,Coda Automotive,Company,cleantech,24000000,7/28/2009,series-b,unknown,USA,CA,Los Angeles,los angeles
/company/coda-automotive,Coda Automotive,Company,cleantech,58000000,5/19/2010,series-c+,unknown,USA,CA,Los Angeles,los angeles
/company/coda-automotive,Coda Automotive,Company,cleantech,76000000,1/5/2011,series-c+,unknown,USA,CA,Los Angeles,los angeles
/company/coda-automotive,Coda Automotive,Company,cleantech,30000000,8/11/2011,series-c+,unknown,USA,CA,Los Angeles,los angeles
/company/coda-automotive,Coda Automotive,Company,cleantech,41000000,9/20/2011,series-c+,unknown,USA,CA,Los Angeles,los angeles
/company/coda-therapeutics,CoDa Therapeutics,Company,biotech,10000000,10/10/2006,series-a,unknown,USA,CA,San Diego,san diego
/company/coda-therapeutics,CoDa Therapeutics,Company,biotech,19200000,4/18/2011,series-b,unknown,USA,CA,San Diego,san diego
/company/coda-therapeutics,CoDa Therapeutics,Company,biotech,6000000,10/6/2011,other,unknown,USA,CA,San Diego,san diego
/company/coda-therapeutics,CoDa Therapeutics,Company,biotech,20000000,7/24/2012,series-b,unknown,USA,CA,San Diego,san diego
/company/codagenix-inc,"Codagenix, Inc.",Company,biotech,600000,7/1/2012,other,unknown,USA,NY,Stony Brook,stony brook
/company/code-42-software,Code 42 Software,Company,software,52500000,1/17/2012,series-a,unknown,USA,MN,Minneapolis,minneapolis
/company/code-envy,Codenvy,Company,enterprise,9000000,2/26/2013,series-a,unknown,USA,CA,SF Bay,san francisco
/company/code-for-america,Code for America,Company,NULL,1500000,12/14/2011,other,unknown,USA,CA,SF Bay,san francisco
/company/code-green-networks,Code Green Networks,Company,software,15000000,1/10/2006,series-c+,unknown,USA,CA,SF Bay,sunnyvale
/company/code-green-networks,Code Green Networks,Company,software,4000418,4/20/2010,venture,unknown,USA,CA,SF Bay,sunnyvale
/company/code-green-networks,Code Green Networks,Company,software,15000000,1/1/2005,series-b,unknown,USA,CA,SF Bay,sunnyvale
/company/code-laboration,code-laboration,Company,web,40000,6/8/2011,angel,unknown,USA,MA,Boston,cambridge
/company/code-laboration,code-laboration,Company,web,40000,1/10/2012,angel,unknown,USA,MA,Boston,cambridge
/company/code71,Code71,Company,software,1000000,12/13/2011,other,unknown,USA,VA,Glen Allen,glen allen
/company/codecademy,Codecademy,Company,web,2500000,10/27/2011,venture,unknown,USA,NY,New York,new york
/company/codecademy,Codecademy,Company,web,10000000,6/18/2012,series-b,unknown,USA,NY,New York,new york
/company/codefast,Codefast,Company,software,6500000,3/15/2005,series-a,acquired,USA,CA,SF Bay,san jose
/company/codeglide,CodeGlide,Company,software,500000,5/1/2007,angel,unknown,USA,CA,SF Bay,san francisco
/company/codeguard,CodeGuard,Company,software,500000,6/2/2011,angel,unknown,USA,GA,Atlanta,atlanta
/company/codeguard,CodeGuard,Company,software,1300000,5/29/2012,angel,unknown,USA,GA,Atlanta,atlanta
/company/codenomicon-ltd,Codenomicon,Company,security,3600000,2/7/2005,series-a,unknown,USA,CA,SF Bay,cupertino
/company/coderyte,CodeRyte,Company,NULL,8520000,3/15/2006,series-c+,unknown,USA,MD,Washington DC,bethesda
/company/codesion,Codesion,Company,software,100000,9/1/2007,angel,acquired,USA,CA,SF Bay,palo alto
/company/codesion,Codesion,Company,software,600000,6/1/2009,angel,acquired,USA,CA,SF Bay,palo alto
/company/codesion,Codesion,Company,software,700000,7/1/2010,angel,acquired,USA,CA,SF Bay,palo alto
/company/codesquare,CodeSquare,Company,advertising,20000,9/1/2012,angel,unknown,USA,NJ,New York,jersey city
/company/codexis,Codexis,Company,biotech,37000000,8/14/2006,series-c+,ipo,USA,CA,SF Bay,redwood city
/company/codon-devices,Codon Devices,Company,biotech,20000000,12/18/2006,series-b,unknown,USA,MA,Boston,cambridge
/company/codon-devices,Codon Devices,Company,biotech,13000000,5/30/2005,series-a,unknown,USA,MA,Boston,cambridge
/company/cody,Cody,Company,mobile,300000,10/1/2012,angel,unknown,USA,WA,Seattle,seattle
/company/coeurative,Coeurative,Company,biotech,120000,5/20/2013,angel,unknown,USA,VA,Roanoke,roanoke
/company/coferon,Coferon,Company,biotech,12000000,7/16/2012,series-b,unknown,USA,NY,Stony Brook,stony brook
/company/coffeetable-com,CoffeeTable,Company,ecommerce,2500000,4/3/2012,venture,unknown,USA,CA,SF Bay,san francisco
/company/cofio-software,Cofio Software,Company,NULL,3900000,1/15/2007,series-a,acquired,USA,CA,San Diego,san diego
/company/cogency-software,Cogency Software,Company,software,2500000,12/7/2005,venture,unknown,USA,CA,SF Bay,burlingame
/company/cogenics,Cogenics,Company,biotech,4500000,4/21/2005,venture,unknown,USA,NC,Raleigh-Durham,morrisville
/company/cogent,Cogent Communications Group,Company,network_hosting,510000,2/12/2008,angel,ipo,USA,DC,Washington DC,washington
/company/cogentus-pharmaceuticals,Cogentus Pharmaceuticals,Company,biotech,62500000,12/21/2007,series-c+,unknown,USA,CA,SF Bay,menlo park
/company/coghead,Coghead,Company,web,3200000,3/1/2006,series-a,acquired,USA,CA,SF Bay,redwood city
/company/coghead,Coghead,Company,web,8000000,3/1/2007,series-b,acquired,USA,CA,SF Bay,redwood city
/company/cogito,Cogito,Company,software,11700000,2/24/2005,series-b,unknown,USA,UT,Salt Lake City,draper
/company/cognection,Cognection,Company,ecommerce,25000,4/1/2011,angel,unknown,USA,NY,New York,new york city
/company/cognical,Cognical,Company,NULL,40000,1/7/2013,angel,unknown,USA,NY,New York,new york
/company/cognifit,CogniFit,Company,web,5000000,7/1/2008,series-a,unknown,USA,NY,New York,new york
/company/cognio,Cognio,Company,hardware,3000000,3/29/2007,series-c+,acquired,USA,MD,Washington DC,germantown
/company/cogniscan,Cogniscan,Company,software,500000,5/30/2007,venture,unknown,USA,NJ,Newfoundland,newfoundland
/company/cognition-technologies,Cognition Technologies,Company,software,2700000,7/15/2008,venture,unknown,USA,CA,Los Angeles,culver city
/company/cognition-therapeutics,Cognition Therapeutics,Company,biotech,1210000,7/15/2009,series-a,unknown,USA,PA,Pittsburg,pittsburgh
/company/cognition-therapeutics,Cognition Therapeutics,Company,biotech,200000,11/27/2007,angel,unknown,USA,PA,Pittsburg,pittsburgh
/company/cognition-therapeutics,Cognition Therapeutics,Company,biotech,2500000,1/20/2011,series-a,unknown,USA,PA,Pittsburg,pittsburgh
/company/cognition-therapeutics,Cognition Therapeutics,Company,biotech,2500000,1/20/2011,series-a,unknown,USA,PA,Pittsburg,pittsburgh
/company/cognition-therapeutics,Cognition Therapeutics,Company,biotech,1921749,1/3/2013,series-b,unknown,USA,PA,Pittsburg,pittsburgh
/company/cognitive-match,Cognitive Match,Company,advertising,1650000,7/1/2009,series-a,unknown,USA,NY,New York,new york
/company/cognitive-match,Cognitive Match,Company,advertising,2500000,2/4/2010,series-b,unknown,USA,NY,New York,new york
/company/cognitive-match,Cognitive Match,Company,advertising,6000000,5/18/2011,series-c+,unknown,USA,NY,New York,new york
/company/cognitive-networks,Cognitive Networks,Company,network_hosting,2500000,11/29/2012,series-a,unknown,USA,CA,SF Bay,san francisco
/company/cognitive-networks,Cognitive Networks,Company,network_hosting,1500000,6/25/2013,venture,unknown,USA,CA,SF Bay,san francisco
/company/cognitive-networks,Cognitive Networks,Company,network_hosting,2000000,6/25/2013,other,unknown,USA,CA,SF Bay,san francisco
/company/cognitivecode,Cognitive Code,Company,software,500000,12/21/2012,angel,unknown,USA,CA,Los Angeles,sherman oaks
/company/cohealo,Cohealo,Company,biotech,400000,4/5/2013,angel,unknown,USA,FL,Palm Beach,boca raton
/company/cohera-medical,Cohera Medical,Company,biotech,16100000,10/17/2008,series-b,unknown,USA,PA,Pittsburg,pittsburgh
/company/cohera-medical,Cohera Medical,Company,biotech,25000000,12/19/2011,series-c+,unknown,USA,PA,Pittsburg,pittsburgh
/company/cohera-medical,Cohera Medical,Company,biotech,8400000,6/26/2012,series-c+,unknown,USA,PA,Pittsburg,pittsburgh
/company/cohera-medical,Cohera Medical,Company,biotech,7303655,2/15/2013,other,unknown,USA,PA,Pittsburg,pittsburgh
/company/cohere-networks,Cohere Networks,Company,other,23272000,1/14/2013,series-a,unknown,USA,CA,SF Bay,sunnyvale
/company/coherex-medical,Coherex Medical,Company,biotech,16500000,10/12/2009,series-b,unknown,USA,UT,Salt Lake City,salt lake city
/company/coherus-biosciences,Coherus Biosciences,Company,biotech,46271280,1/14/2013,venture,unknown,USA,CA,SF Bay,redwood city
/company/cohuman,Cohuman,Company,software,800000,9/9/2009,angel,acquired,USA,CA,SF Bay,san francisco
/company/cohuman,Cohuman,Company,software,600000,1/1/2011,angel,acquired,USA,CA,SF Bay,san francisco
/company/coinbase,Coinbase,Company,ecommerce,600000,9/12/2012,angel,unknown,USA,CA,SF Bay,san francisco
/company/coinbase,Coinbase,Company,ecommerce,6109590,5/7/2013,series-a,unknown,USA,CA,SF Bay,san francisco
/company/coinlab,COINLAB,Company,software,575000,4/4/2013,other,unknown,USA,WA,Seattle,seattle
/company/cojoin,Cojoin,Company,software,50000,2/25/2013,angel,unknown,USA,CA,Los Angeles,santa monica
/company/cold-plasma-medical-technologies,Cold Plasma Medical Technologies,Company,biotech,905000,12/19/2012,venture,unknown,USA,AZ,Phoenix,scottsdale
/company/coldlight-solutions,ColdLight Solutions,Company,software,1000000,NULL,angel,unknown,USA,PA,Philadelphia,wayne
/company/coldspark,ColdSpark,Company,software,6500000,1/1/2006,venture,acquired,USA,CO,Denver,broomfield
/company/coldwatt,ColdWatt,Company,NULL,16000000,1/12/2006,series-b,unknown,USA,TX,Austin,austin
/company/colectica,Colectica,Company,software,100000,9/30/2006,angel,unknown,USA,MN,Minneapolis,minneapolis
/company/colectica,Colectica,Company,software,150000,4/1/2011,angel,unknown,USA,MN,Minneapolis,minneapolis
/company/coley-pharmaceutical-group,Coley Pharmaceutical Group,Company,biotech,10000000,3/16/2005,venture,unknown,USA,MA,Boston,wellesley
/company/colizer,Colizer,Company,advertising,120000,4/1/2004,angel,unknown,USA,CA,San Diego,san diego
/company/collabera,Collabera,Company,NULL,30000000,5/4/2006,venture,unknown,USA,NJ,Morristown,morristown
/company/collabnet,CollabNet,Company,enterprise,11000000,10/31/2002,venture,unknown,USA,CA,SF Bay,brisbane
/company/collabnet,CollabNet,Company,enterprise,95000,5/1/2003,angel,unknown,USA,CA,SF Bay,brisbane
/company/collabnet,CollabNet,Company,enterprise,9500000,9/6/2005,series-b,unknown,USA,CA,SF Bay,brisbane
/company/collabnet,CollabNet,Company,enterprise,2500000,2/26/2013,other,unknown,USA,CA,SF Bay,brisbane
/company/collaborate-com,Collaborate.com,Company,mobile,1000000,3/1/2011,angel,unknown,USA,MA,Boston,boston
/company/collaborate-com,Collaborate.com,Company,mobile,1350000,7/1/2012,angel,unknown,USA,MA,Boston,boston
/company/collaborative-software-initiative,Collaborative Software Initiative,Company,enterprise,1000000,4/16/2007,angel,unknown,USA,OR,Portland,portland
/company/collactive,Collactive,Company,web,2000000,1/1/2007,series-a,unknown,USA,DE,Willmington,wilmington
/company/collarity,Collarity,Company,advertising,7800000,2/1/2008,series-b,unknown,USA,CA,SF Bay,palo alto
/company/collarity,Collarity,Company,advertising,2600000,4/15/2010,other,unknown,USA,CA,SF Bay,palo alto
/company/collecta,Collecta,Company,mobile,1850000,3/1/2009,series-a,unknown,USA,CA,Los Angeles,santa monica
/company/collecta,Collecta,Company,mobile,4730000,6/10/2010,venture,unknown,USA,CA,Los Angeles,santa monica
/company/collections-marketing-center,Collections Marketing Center,Company,software,9538945,4/8/2013,series-a,unknown,USA,DE,Willmington,wilmington
/company/collective-bias,Collective Bias,Company,advertising,400000,1/1/2009,angel,unknown,USA,AR,Bentonville,bentonville
/company/collective-bias,Collective Bias,Company,advertising,100000,1/1/2009,angel,unknown,USA,AR,Bentonville,bentonville
/company/collective-bias,Collective Bias,Company,advertising,10500000,4/2/2013,series-a,unknown,USA,AR,Bentonville,bentonville
/company/collective-intellect,Collective Intellect,Company,enterprise,2600000,2/1/2006,series-a,acquired,USA,CO,Denver,boulder
/company/collective-intellect,Collective Intellect,Company,enterprise,6600000,4/15/2008,series-b,acquired,USA,CO,Denver,boulder
/company/collective-intellect,Collective Intellect,Company,enterprise,3100000,7/9/2009,venture,acquired,USA,CO,Denver,boulder
/company/collective-intellect,Collective Intellect,Company,enterprise,1687239,2/17/2010,venture,acquired,USA,CO,Denver,boulder
/company/collectivemedia,Collective Media,Company,advertising,20000000,4/14/2009,series-b,unknown,USA,NY,New York,new york
/company/collectivemedia,Collective Media,Company,advertising,16400002,5/23/2013,series-c+,unknown,USA,NY,New York,new york
/company/collectivex,Groupsite,Company,software,2000000,12/1/2009,series-a,unknown,USA,CA,SF Bay,palo alto
/company/college-book-renter,College Book Renter,Company,education,10000000,7/6/2010,series-a,unknown,USA,KY,Murray,murray
/company/college-snack-attack,College Snack Attack,Company,ecommerce,20000,11/1/2010,angel,unknown,USA,CA,SF Bay,palo alto
/company/college-snack-attack,College Snack Attack,Company,ecommerce,30000,3/1/2011,angel,unknown,USA,CA,SF Bay,palo alto
/company/collegefanz,CollegeFanz,Company,network_hosting,500000,9/2/2007,angel,unknown,USA,NJ,Philadelphia,mt laurel
/company/collegefanz,CollegeFanz,Company,network_hosting,2000000,4/2/2008,series-a,unknown,USA,NJ,Philadelphia,mt laurel
/company/collegefrog,CollegeFrog,Company,software,295514,6/27/2013,angel,unknown,USA,FL,Pensacola,pensacola
/company/collegehumor,CollegeHumor,Company,games_video,20000000,8/1/2006,series-a,acquired,USA,NULL,United States - Other,NULL
/company/collegetonight,College Tonight,Company,mobile,600000,7/1/2007,angel,unknown,USA,CA,Los Angeles,los angeles
/company/collegetonight,College Tonight,Company,mobile,1644500,7/1/2008,series-a,unknown,USA,CA,Los Angeles,los angeles
/company/collegewikis,CollegeWikis,Company,web,2000000,10/8/2008,series-a,unknown,USA,NULL,TBD,NULL
/company/collegium-pharmaceutical,Collegium Pharmaceutical,Company,biotech,22500000,2/15/2012,venture,unknown,USA,RI,Cumberland,cumberland
/company/collexpo,Collexpo,Company,ecommerce,225000,2/1/2008,angel,unknown,USA,VA,SF Bay,richmond
/company/collider-media,Collider Media,Company,advertising,2875825,6/2/2010,venture,unknown,USA,TX,Austin,austin
/company/color-labs,Color Labs Inc.,Company,other,28000000,3/23/2011,series-b,unknown,USA,CA,SF Bay,palo alto
/company/color-labs,Color Labs Inc.,Company,other,13000000,8/1/2010,series-a,unknown,USA,CA,SF Bay,palo alto
/company/colorescience,Colorescience,Company,other,10000000,6/11/2013,series-a,unknown,USA,CA,San Diego,carlsbad
/company/colormodules,ColorModules,Company,ecommerce,1300000,6/27/2012,series-a,unknown,USA,NY,New York,new york city
/company/colourlovers,COLOURlovers,Company,web,1000000,5/3/2011,venture,unknown,USA,OR,Portland,portland
/company/colubris,Colubris Networks,Company,public_relations,14000000,10/23/2006,venture,acquired,USA,MA,Boston,waltham
/company/colubris,Colubris Networks,Company,public_relations,15000000,3/8/2005,series-c+,acquired,USA,MA,Boston,waltham
/company/columbia-green-technologies,Columbia Green Technologies,Company,cleantech,1200000,6/18/2012,venture,unknown,USA,OR,Portland,portland
/company/com2us-corp,Com2uS Corp.,Company,mobile,8000000,8/9/2005,series-a,ipo,USA,CA,SF Bay,menlo park
/company/comarco,COMARCO,Company,software,2540000,2/22/2013,other,unknown,USA,CA,Los Angeles,lake forest
/company/comarco,COMARCO,Company,software,3000000,8/20/2012,other,unknown,USA,CA,Los Angeles,lake forest
/company/combatant-gentlemen,Combatant Gentlemen,Company,ecommerce,1840000,6/19/2013,series-a,unknown,USA,CA,Los Angeles,irvine
/company/combimatrix,CombiMatrix,Company,biotech,6700000,4/7/2011,venture,ipo,USA,CA,Los Angeles,irvine
/company/combimatrix,CombiMatrix,Company,biotech,1200000,5/15/2013,venture,ipo,USA,CA,Los Angeles,irvine
/company/combinenet,CombineNet,Company,enterprise,2120000,6/9/2010,venture,unknown,USA,PA,Pittsburg,pittsburgh
